elapsed_s,policy,workload,agent,queue_length,arrival_rate,avg_latency_ms,throughput,sla_violation_rate,gpu_share,timestamp
81.13,round_robin,paper_default,nlp,1602,29.7,26114.9,10.638,0.9977,0.15,1777815539.8972387
81.13,round_robin,paper_default,vision,1571,34.1,24221.47,12.573,0.9961,0.15,1777815539.8972483
81.13,round_robin,paper_default,reasoning,1226,23.6,26927.38,6.595,0.9981,0.55,1777815539.8972564
86.14,round_robin,paper_default,coord,2343,46.9,24578.08,19.085,0.9957,0.15,1777815544.9102356
86.14,round_robin,paper_default,nlp,1684,27.9,27653.07,10.599,0.9978,0.15,1777815544.910249
86.14,round_robin,paper_default,vision,1674,32.6,25669.71,12.561,0.9963,0.55,1777815544.9102588
86.14,round_robin,paper_default,reasoning,1297,22.0,29005.17,6.664,0.9983,0.15,1777815544.9102683
91.15,round_robin,paper_default,coord,2467,44.8,26037.08,19.056,0.996,0.55,1777815549.9232993
91.15,round_robin,paper_default,nlp,1782,28.0,29214.58,10.576,0.9979,0.15,1777815549.923311
91.15,round_robin,paper_default,vision,1771,33.4,27354.75,12.671,0.9965,0.15,1777815549.92332
91.15,round_robin,paper_default,reasoning,1374,21.4,30564.14,6.615,0.9983,0.15,1777815549.9233277
96.17,round_robin,paper_default,coord,2581,44.0,27758.72,19.205,0.9962,0.15,1777815554.941275
96.17,round_robin,paper_default,nlp,1882,30.2,30897.54,10.596,0.998,0.55,1777815554.9412878
96.17,round_robin,paper_default,vision,1870,32.9,28758.91,12.644,0.9967,0.15,1777815554.9412968
96.17,round_robin,paper_default,reasoning,1435,19.8,32284.96,6.603,0.9984,0.15,1777815554.9413056
