elapsed_s,policy,workload,agent,queue_length,arrival_rate,avg_latency_ms,throughput,sla_violation_rate,gpu_share,timestamp
86.2,static,paper_default,nlp,1604,30.2,27097.75,11.16,0.9979,0.25,1777815444.7091491
86.2,static,paper_default,vision,1629,34.7,24618.24,13.213,0.9974,0.25,1777815444.7091594
86.2,static,paper_default,reasoning,1183,21.3,28908.42,7.007,0.9983,0.25,1777815444.7091677
91.22,static,paper_default,coord,2283,45.8,24893.02,20.445,0.9968,0.25,1777815449.7250473
91.22,static,paper_default,nlp,1693,29.3,28690.96,11.16,0.998,0.25,1777815449.725061
91.22,static,paper_default,vision,1722,33.4,26077.22,13.188,0.9975,0.25,1777815449.7250705
91.22,static,paper_default,reasoning,1244,20.2,30659.68,7.027,0.9984,0.25,1777815449.7250793
96.24,static,paper_default,coord,2419,46.5,26221.65,20.429,0.9969,0.25,1777815454.739866
96.24,static,paper_default,nlp,1787,29.5,30301.94,11.171,0.9981,0.25,1777815454.739869
96.24,static,paper_default,vision,1804,30.4,27575.52,13.186,0.9976,0.25,1777815454.7398717
96.24,static,paper_default,reasoning,1314,20.0,32235.67,7.004,0.9985,0.25,1777815454.7398741
