elapsed_s,policy,workload,agent,queue_length,arrival_rate,avg_latency_ms,throughput,sla_violation_rate,gpu_share,timestamp
81.13,round_robin,paper_default,vision,538,12.9,20211.39,6.594,0.9981,0.15,1777816741.6232972
81.13,round_robin,paper_default,reasoning,303,6.1,20576.17,3.291,1.0,0.55,1777816741.6233008
86.14,round_robin,paper_default,coord,883,21.8,20373.25,10.704,0.9967,0.15,1777816746.6254327
86.14,round_robin,paper_default,nlp,528,10.7,21697.93,5.503,0.9979,0.15,1777816746.6254456
86.14,round_robin,paper_default,vision,580,13.6,21566.48,6.629,0.9982,0.55,1777816746.625455
86.14,round_robin,paper_default,reasoning,323,7.7,22167.67,3.332,1.0,0.15,1777816746.6254632
91.15,round_robin,paper_default,coord,933,21.7,21640.43,10.74,0.9969,0.55,1777816751.641872
91.15,round_robin,paper_default,nlp,551,10.5,23084.5,5.507,0.998,0.15,1777816751.6418939
91.15,round_robin,paper_default,vision,615,15.1,22999.34,6.692,0.9984,0.15,1777816751.6419141
91.15,round_robin,paper_default,reasoning,349,8.0,23385.9,3.313,1.0,0.15,1777816751.6419346
96.17,round_robin,paper_default,coord,975,20.9,22973.0,10.804,0.9971,0.15,1777816756.656963
96.17,round_robin,paper_default,nlp,592,11.5,24282.16,5.47,0.9981,0.55,1777816756.6569765
96.17,round_robin,paper_default,vision,647,13.7,24144.31,6.665,0.9984,0.15,1777816756.6569865
96.17,round_robin,paper_default,reasoning,366,7.1,24580.74,3.286,1.0,0.15,1777816756.6569955
