elapsed_s,policy,workload,agent,queue_length,arrival_rate,avg_latency_ms,throughput,sla_violation_rate,gpu_share,timestamp
86.21,static,paper_default,vision,152,13.7,5444.72,12.087,0.9914,0.25,1777816646.4131193
86.21,static,paper_default,reasoning,65,6.9,4842.21,6.264,0.9907,0.25,1777816646.4131277
91.23,static,paper_default,coord,177,20.2,4425.38,18.602,0.9847,0.25,1777816651.4296918
91.23,static,paper_default,nlp,134,13.1,5255.63,10.008,0.965,0.25,1777816651.4297051
91.23,static,paper_default,vision,155,13.8,5790.15,12.113,0.9919,0.25,1777816651.4297154
91.23,static,paper_default,reasoning,71,7.7,5100.97,6.27,0.9913,0.25,1777816651.4297247
96.24,static,paper_default,coord,182,20.8,4656.91,18.63,0.9855,0.25,1777816656.4485235
96.24,static,paper_default,nlp,138,11.8,5569.18,10.027,0.9668,0.25,1777816656.4485388
96.24,static,paper_default,vision,160,13.1,6088.17,12.115,0.9923,0.25,1777816656.4485507
96.24,static,paper_default,reasoning,75,7.3,5340.09,6.265,0.9917,0.25,1777816656.4485614
